itemid,title,price,stock_status,page,size,mass,ISBN,original_title,publish_date,publish_company,writer,artist,image_url
198322365,마블 백과사전 개정판 2019,42000,out of stock,448,167*257,258,9.78895E+12,원제 : Marvel Encyclopedia New Edition (2019년),12/20/19,시공사(만화),,,https://image.aladin.co.kr/product/19832/23/cover500/8952799305_1.jpg
217188126,배트맨 : 로드 투 메탈,20000,in stock,256,167*257,258,9.78895E+12,원제 : Batman: The Road to Metal,11/25/19,시공사(만화),"스콧 스나이더, 제임스 타이니언 4세","짐 리, 앤디 큐버트, 존 로미타 주니어",https://image.aladin.co.kr/product/21718/81/cover500/8952738705_1.jpg
217187204,배트맨 : 메탈,22000,in stock,280,167*257,258,9.78895E+12,원제 : Batman: Metal,11/25/19,시공사(만화),스콧 스나이더,"그렉 카풀로, 조나단 글래피언, FCO 플라센시아",https://image.aladin.co.kr/product/21718/72/cover500/8952738713_1.jpg
217186986,배트맨 : 메탈-다크 나이츠 라이징,18000,out of stock,216,167*257,258,9.78895E+12,원제 : Batman: Metal: Dark Knights Rising,11/25/19,시공사(만화),"스콧 스나이더, 그랜트 모리슨, 제임스 타이니언 4세, 피터 J. 토마시, 조슈아 윌리엄슨, 프란시스 마나풀, 토니 S. 다니엘, 더그 만케",호르헤 히메네스,https://image.aladin.co.kr/product/21718/69/cover500/895273873x_1.jpg
217186985,마블 테일즈 : 어벤저스 1,8000,in stock,80,167*257,152,9.78895E+12,원제 : Marvel Tales: Avengers #1,11/20/19,시공사(만화),"로이 토마스, 로저 스턴, 스탠 리","잭 커비, 존 부세마",https://image.aladin.co.kr/product/21718/69/cover500/8952738705_1.jpg
217099663,디펜더스 Vol. 2 : 뉴욕의 킹핀들,12000,in stock,124,167*257,152,9.78895E+12,원제 : Defenders Vol. 2: Kingpins of New York,11/20/19,시공사(만화),브라이언 마이클 벤디스,"데이비드 마케즈, 저스틴 폰저",https://image.aladin.co.kr/product/21709/96/cover500/8952741595_1.jpg
217094962,닥터 스트레인지 Vol.3 : 에테르에 흐르는 피,12000,in stock,136,167*257,258,9.78895E+12,원제 : Doctor Strange Vol. 3 : Blood in the Aether,11/20/19,시공사(만화),제이슨 아론,크리스 배챌로,https://image.aladin.co.kr/product/21709/49/cover500/8952741625_1.jpg
217411627,리그 오브 레전드 : 럭스,12000,out of stock,144,167*257,258,9.78895E+12,원제 : League Of Legends: Lux,11/5/19,시공사(만화),존 오브라이언,빌리 탠,https://image.aladin.co.kr/product/21741/16/cover500/8952741668_1.jpg
212300480,배트맨 : 어스 원 Vol.1,12000,in stock,144,167*257,258,9.78895E+12,원제 : Batman: Earth One Vol.1,10/25/19,시공사(만화),제프 존스,개리 프랭크,https://image.aladin.co.kr/product/21230/4/cover500/8952739795_1.jpg
212301448,헬보이 Hellboy 8 : 어둠의 부름,16000,out of stock,192,167*257,365,9.78895E+12,원제 : Hellboy™ 8 : Darkness Calls,10/20/19,시공사(만화),마이크 미뇰라,던컨 페그레도,https://image.aladin.co.kr/product/21230/14/cover500/8952739825_1.jpg
212301242,토르 천둥의 신 Vol.4 : 미드가르드 최후의 날,14000,in stock,168,167*257,319,9.78895E+12,원제 : Thor: God of Thunder Vol.4 The Last Days Of Midgard,10/20/19,시공사(만화),제이슨 아론,에사드 리빅,https://image.aladin.co.kr/product/21230/12/cover500/8952739760_1.jpg
212300996,인빈시블 아이언 맨 Vol. 3 : 시빌 워 II,12000,in stock,144,167*257,274,9.78895E+12,원제 : Invincible Iron Man Vol. 3 : Civil War II,10/20/19,시공사(만화),브라이언 마이클 벤디스,마이크 디오다토,https://image.aladin.co.kr/product/21230/9/cover500/8952739787_1.jpg
211733422,데어데블 : 옐로우,14000,in stock,168,167*257,274,9.78895E+12,원제 : Daredevil: Yellow,10/20/19,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/21173/34/cover500/8952739817_1.jpg
211732715,디펜더스 Vol. 1 : 다이아몬드는 영원히,12000,in stock,136,167*257,274,9.78895E+12,원제 : Defenders Vol. 1: Diamonds Are Forever,10/20/19,시공사(만화),브라이언 마이클 벤디스,"데이비드 마케즈, 저스틴 폰저",https://image.aladin.co.kr/product/21173/27/cover500/8952739752_1.jpg
208872100,조커,13000,in stock,144,167*257,379,9.78895E+12,원제 : Joker (2008년),9/25/19,시공사(만화),브라이언 아자렐로,리 베르메호,https://image.aladin.co.kr/product/20887/21/cover500/8952738780_1.jpg
208550968,비포 왓치맨 : 코미디언/로어셰크,20000,out of stock,256,167*257,486,9.78895E+12,원제 : Before Watchmen : Comedian/Rorschach,9/25/19,시공사(만화),브라이언 아자렐로,"리 베르메호, J.G 존스",https://image.aladin.co.kr/product/20855/9/cover500/8952739132_1.jpg
208548587,배트맨 : 화이트 나이트,19000,in stock,232,167*257,591,9.78895E+12,원제 : Batman : White Knight (2017년),9/25/19,시공사(만화),,,https://image.aladin.co.kr/product/20854/85/cover500/8952738748_1.jpg
208545991,배트맨 : 허쉬 (15주년 디럭스 에디션),30000,in stock,376,167*257,714,9.78895E+12,원제 : Batman: Hush: The 15th Anniversary Deluxe Edition,9/25/19,시공사(만화),제프 로브,"짐 리, 스콧 윌리엄스",https://image.aladin.co.kr/product/20854/59/cover500/8952738756_1.jpg
207828506,(뉴 52) 배트맨 Vol.6 : 야간 순찰,19000,in stock,224,167*257,573,9.78895E+12,원제 : Batman Vol.6 : Graveyard Shift,9/25/19,시공사(만화),스콧 스나이더,그렉 카풀로,https://image.aladin.co.kr/product/20782/85/cover500/8952799291_1.jpg
207828144,(뉴 52) 배트맨 Vol.5 : 제로 이어 - 어둠의 도시,20000,in stock,256,167*257,647,9.78895E+12,원제 : Batman Vol.5 : Zero Year - Dark City,9/25/19,시공사(만화),스콧 스나이더,그렉 카풀로,https://image.aladin.co.kr/product/20782/81/cover500/8952799283_1.jpg
208559539,헬보이 Hellboy 7,12000,out of stock,144,167*257,274,9.78895E+12,원제 : Hellboy™: The Troll Witch And Others,9/20/19,시공사(만화),마이크 미뇰라,"리처드 코벤, P. 크레이그 러셀",https://image.aladin.co.kr/product/20855/95/cover500/8952737881_1.jpg
208557950,디센더 Vol. 6 : 기계 전쟁,14000,in stock,160,167*257,304,9.78895E+12,원제 : Descender Volume 6 : The Machine War,9/20/19,시공사(만화),제프 르미어,더스틴 웬,https://image.aladin.co.kr/product/20855/79/cover500/8952739116_1.jpg
208556248,닥터 스트레인지 Vol.2 : 마법의 마지막 날들,14000,in stock,168,167*257,319,9.78895E+12,원제 : Doctor Strange Vol. 2 : The Last Days Of Magic,9/20/19,시공사(만화),제이슨 아론,크리스 배챌로,https://image.aladin.co.kr/product/20855/62/cover500/8952739108_1.jpg
208552908,배트맨 디텍티브 코믹스 : #1000 디럭스 에디션,16000,in stock,176,167*257,264,9.78895E+12,원제 : Batman Detective Comics #1000 Deluxe Edition,9/20/19,시공사(만화),"스콧 스나이더, 제프 존스, 브라이언 마이클 벤디스, 톰 킹",짐 리,https://image.aladin.co.kr/product/20855/29/cover500/8952738764_1.jpg
204208866,비포 왓치맨 : 미닛맨/실크 스펙터,23000,in stock,288,167*257,547,9.78895E+12,원제 : Before Watchmen : Minutemen/Silk Spectre,8/25/19,시공사(만화),,,https://image.aladin.co.kr/product/20420/88/cover500/s682635351_1.jpg
204208227,배트맨 Vol.4 : 농담과 수수께끼의 전쟁,17000,in stock,200,167*257,380,9.78895E+12,원제 : Batman Vol.4 : The War Of Jokes And Riddles,8/20/19,시공사(만화),톰 킹,"미켈 하닌, 준청, 클레이 만",https://image.aladin.co.kr/product/20420/82/cover500/s612635351_1.jpg
203347557,캡틴 아메리카 : 스티브 로저스 Vol.2 마리아 힐의 재판,12000,in stock,120,167*257,380,9.78895E+12,원제 : Captain America: Steve Rogers Vol. 2 The Trial of Maria Hill,8/20/19,시공사(만화),닉 스펜서,"헤수스 사이즈, 하비에르 피나, 레이첼 로젠버그",https://image.aladin.co.kr/product/20334/75/cover500/8952737687_1.jpg
239403133,배트맨 : 언더 더 레드 후드,30000,out of stock,380,167*257,722,9.78895E+12,원제 : Batman: Under The Red Hood,8/2/19,시공사(만화),저드 위닉,"더그 만케, 셰인 데이비스, 에릭 배틀, 폴 리",https://image.aladin.co.kr/product/23940/31/cover500/k172639005_1.jpg
199715800,배트맨 주식회사,21000,out of stock,260,167*257,659,9.78895E+12,원제 : Batman : Incorporated,7/25/19,시공사(만화),그랜트 모리슨,"야닉 파케트, 스콧 클락, 카메론 스튜어트, 크리스 번햄",https://image.aladin.co.kr/product/19971/58/cover500/8952799275_1.jpg
199715514,아메리칸 뱀파이어 Vol. 5,22000,in stock,280,167*257,695,9.78895E+12,원제 : American Vampire Volume 5,7/25/19,시공사(만화),스콧 스나이더,"라파엘 앨버커키, 더스틴 웬",https://image.aladin.co.kr/product/19971/55/cover500/8952735781_1.jpg
199716143,웨폰스 오브 뮤턴트 디스트럭션,12000,in stock,144,167*257,383,9.78895E+12,원제 : Weapons Of Mutant Destruction,7/20/19,시공사(만화),그렉 박,"마흐무드 아스라, 로버트 질, 마크 보스텔",https://image.aladin.co.kr/product/19971/61/cover500/8952736001_1.jpg
198414801,헐크 : 그레이,14000,in stock,168,167*257,319,9.78895E+12,원제 : Hulk Gray,7/20/19,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/19841/48/cover500/8952735994_1.jpg
195148639,올스타 배트맨 Vol.3 : 첫 번째 동지,15000,in stock,176,167*257,457,9.78895E+12,원제 : All-Star Batman Vol.3: The First Ally,6/20/19,시공사(만화),스콧 스나이더,라파엘 앨버커키,https://image.aladin.co.kr/product/19514/86/cover500/8952799313_1.jpg
195148371,어메이징 스파이더맨 : 클론 컨스피러시 Vol. 2,20000,in stock,240,167*257,605,9.78895E+12,원제 : Amazing Spider-Man: The Clone Conspiracy,6/20/19,시공사(만화),댄 슬롯,주세페 캐먼콜리,https://image.aladin.co.kr/product/19514/83/cover500/8952799267_1.jpg
195148357,고담 센트럴 Book 4 : 코리건,19000,in stock,224,167*257,570,9.78895E+12,원제 : Gotham Central Book 3: Corrigan (2006년),6/20/19,시공사(만화),"그렉 러카, 에드 브루베이커","카노, 스테파노 가우디오",https://image.aladin.co.kr/product/19514/83/cover500/8952799240_1.jpg
195148244,어메이징 스파이더맨 : 클론 컨스피러시 Vol. 1,22000,in stock,276,167*257,695,9.78895E+12,원제 : Amazing Spider-Man: The Clone Conspiracy,6/20/19,시공사(만화),댄 슬롯,짐 청,https://image.aladin.co.kr/product/19514/82/cover500/8952799259_1.jpg
194375264,스파이더맨 / 데드풀 VOL. 5 : 무기 경쟁,12000,in stock,136,167*257,258,9.78895E+12,원제 : Spider-Man/Deadpool Vol.5: Arms Race,6/20/19,시공사(만화),로비 톰슨,"크리스 배챌로, 스콧 헵번",https://image.aladin.co.kr/product/19437/52/cover500/8952799186_1.jpg
192536842,저스티스 리그 VS. 수어사이드 스쿼드,26000,in stock,332,167*257,800,9.78895E+12,원제 : Justice League vs. Suicide Squad,5/25/19,시공사(만화),"조슈아 윌리엄슨, 팀 실리, 롭 윌리엄스","제이슨 파보크, 토니 S. 다니엘, 하워드 포터",https://image.aladin.co.kr/product/19253/68/cover500/8952799216_1.jpg
192531231,인빈시블 아이언 맨 Vol. 2 : 워 머신 군단,12000,in stock,136,167*257,365,9.78895E+12,원제 : Invincible Iron Man Vol. 2 : The War Machines,5/25/19,시공사(만화),브라이언 마이클 벤디스,"마이크 디오다토, 프랭크 마틴",https://image.aladin.co.kr/product/19253/12/cover500/895279916x_1.jpg
192725041,배트맨/플래시 : 더 버튼 디럭스 에디션,13000,out of stock,104,167*257,365,9.78895E+12,원제 : Batman/The Flash: The Button Deluxe Edition,5/20/19,시공사(만화),"조슈아 윌리엄슨, 톰 킹","제이슨 파보크, 하워드 포터",https://image.aladin.co.kr/product/19272/50/cover500/8952798430_1.jpg
192721883,엑스맨 : 피닉스 인 다크니스,20000,out of stock,248,167*257,471,9.78895E+12,원제 : X-MEN : Phoenix In Darkness by Grant Morrison,5/20/19,시공사(만화),그랜트 모리슨,"필 히메네스, 마크 실베스트리",https://image.aladin.co.kr/product/19272/18/cover500/8952799208_1.jpg
192372644,언캐니 어벤저스 Vol.3 : 시빌 워 II,12000,in stock,112,167*257,305,9.78895E+12,원제 : Uncanny Avengers: Unity vol. 3 - Civil War II,5/20/19,시공사(만화),제리 더갠,"라이언 스테그먼, 페페 라라즈",https://image.aladin.co.kr/product/19237/26/cover500/8952799194_1.jpg
192372401,아쿠아맨 Vol.2 : 블랙 만타의 역습,18000,in stock,216,168*257,540,9.78895E+12,원제 : The Auqaman Vol.2 : Black Manta Rising,5/20/19,시공사(만화),댄 애브넷,"브래드 워커, 필리프 브리오네스, 스콧 이튼",https://image.aladin.co.kr/product/19237/24/cover500/8952799232_1.jpg
192372034,스파이더맨 / 데드풀 VOL. 4 : 진지한 일,12000,in stock,112,167*257,305,9.78895E+12,원제 : Spider-Man/Deadpool Vol.4 : Serious Business,5/20/19,시공사(만화),"조슈아 코린, 엘리엇 케일런","윌 롭슨, 토드 녹",https://image.aladin.co.kr/product/19237/20/cover500/8952799178_1.jpg
193168518,리그 오브 레전드 : 애쉬 - 전쟁의 어머니,12000,out of stock,144,167*257,390,9.78895E+12,원제 : League Of Legends : Ashe - Warmother,5/14/19,시공사(만화),오딘 오스틴 샤퍼,"니나 바쿠에바, 크리스 블라이스, 피터 그로스",https://image.aladin.co.kr/product/19316/85/cover500/8952799224_1.jpg
189556979,호크아이 vs. 데드풀,12000,in stock,120,167*257,390,9.78895E+12,원제 : Hawkeye VS. Deadpool,4/20/19,시공사(만화),제리 더갠,"마테오 올리, 야코포 카마니",https://image.aladin.co.kr/product/18955/69/cover500/8952799135_1.jpg
189556735,캡틴 아메리카 : 스티브 로저스 Vol.1 하이드라 만세,14000,in stock,168,167*257,390,9.78895E+12,원제 : Captain America: Steve Rogers Vol. 1 Hail Hydra,4/20/19,시공사(만화),닉 스펜서,"헤수스 사이즈, 하비에르 피나, 미겔 세풀베다, 레이첼 로젠버그",https://image.aladin.co.kr/product/18955/67/cover500/8952798449_1.jpg
189556234,스파이더맨 : 블루,14000,in stock,168,167*257,390,9.78895E+12,원제 : Spider-Man : BLUE,4/20/19,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/18955/62/cover500/8952799143_1.jpg
188276428,마블 스튜디오 어벤저스 : 엔드게임 프렐류드,12000,out of stock,152,167*257,289,9.78895E+12,원제 : Marvel'S Avengers : Endgame Prelude,4/20/19,시공사(만화),윌 코로나 필그림,"파코 디아스, 도노 산체스 알마라",https://image.aladin.co.kr/product/18827/64/cover500/8952798414_1.jpg
188276527,시빌 워 2,23000,out of stock,296,167*257,562,9.78895E+12,원제 : Civil War 2,4/10/19,시공사(만화),브라이언 마이클 벤디스,"데이비드 마케즈, 저스틴 폰저",https://image.aladin.co.kr/product/18827/65/cover500/8952797973_1.jpg
188276452,비전 Vol. 2 : 짐승보다 나을 것 없는,12000,in stock,136,167*257,258,9.78895E+12,원제 : Vision Vol. 2: Little Better Than a Beast,4/10/19,시공사(만화),톰 킹,"가브리엘 에르난데스 왈타, 마이클 월시",https://image.aladin.co.kr/product/18827/64/cover500/8952798457_1.jpg
188276318,올뉴 올디퍼런트 어벤저스,33000,in stock,424,167*257,1060,9.78895E+12,"원제 : All-New, All-Different Avengers",4/10/19,시공사,마크 웨이드,"마흐무드 아스라, 아담 쿠버트",https://image.aladin.co.kr/product/18827/63/cover500/8952798422_1.jpg
188276105,시빌 워 2 스페셜 에디션 (한정판),26000,out of stock,296,167*257,562,9.78895E+12,원제 : Civil War 2,4/10/19,시공사(만화),브라이언 마이클 벤디스,"데이비드 마케즈, 저스틴 폰저",https://image.aladin.co.kr/product/18827/61/cover500/8952797981_1.jpg
189556431,왓치맨 디럭스 에디션,35000,out of stock,448,167*257,562,9.78895E+12,원제 : Watchmen The Deluxe Edition,3/30/19,시공사(만화),앨런 무어,데이브 기본스,https://image.aladin.co.kr/product/18955/64/cover500/895279463x_1.jpg
187039128,헬보이 Hellboy 6,12000,out of stock,152,167*257,289,9.78895E+12,원제 : Hellboy™: Strange Places,3/20/19,시공사(만화),,,https://image.aladin.co.kr/product/18703/91/cover500/8952795768_1.jpg
186770295,시빌 워 2 : 후유증,16000,in stock,192,167*257,365,9.78895E+12,원제 : Civil War Ⅱ Fallout,3/20/19,시공사(만화),"앨 유잉, 그렉 박, 마크 구겐하임, 닉 스펜서","제프테 팔로, 마크 배글리, 라몬 박스, 개리 브라운, 로드 레이스",https://image.aladin.co.kr/product/18677/2/cover500/895279799x_1.jpg
183766622,펑크 록 지저스,19000,out of stock,224,167*257,426,9.78895E+12,원제 : Punk Rock Jesus,2/20/19,시공사(만화),,,https://image.aladin.co.kr/product/18376/66/cover500/8952795741_1.jpg
183765937,플래시 Vol. 3 : 로그즈 재장전,14000,in stock,168,167*257,319,9.78895E+12,원제 : The Flash Vol. 3 : Rogues Reloaded,2/20/19,시공사(만화),조슈아 윌리엄슨,"카르미네 디 지안도메니코, 이반 플라센시아",https://image.aladin.co.kr/product/18376/59/cover500/8952795733_1.jpg
183765406,배트맨 Vol.3 : 나는 베인이다,15000,in stock,176,167*257,441,9.78895E+12,원제 : Batman Vol.3: I am Bane,2/20/19,시공사(만화),"톰 킹, 데이비드 핀치, 대니 미키",조디 블레어,https://image.aladin.co.kr/product/18376/54/cover500/8952795725_1.jpg
182498415,헬보이 Hellboy 5,12000,out of stock,144,167*257,365,9.78895E+12,원제 : Hellboy™: Conqueror Worm,2/20/19,시공사(만화),,,https://image.aladin.co.kr/product/18249/84/cover500/895279575x_1.jpg
